month,maximum_rainfall_in_a_day,no_of_rainy_days,total_rainfall,mean_rh,mean_sunshine_hrs,mean_temp,wet_bulb_temperature,Bishan,Bukit Merah,Bukit Timah,Downtown,Geylang,Kallang,Marine Parade,Museum,Newton,Novena,Orchard,Outram,Queenstown,River Valley,Rochor,Singapore River,Southern Islands,Tanglin,Toa Payoh,Bedok,Changi,Pasir Ris,Paya Lebar,Tampines,Ang Mo Kio,Hougang,Punggol,Seletar,Sengkang,Serangoon,Mandai,Sembawang,Sungei Kadut,Woodlands,Yishun,Bukit Batok,Bukit Panjang,Choa Chu Kang,Clementi,Jurong East,Jurong West,Pioneer
2008-10-01,41.6,19,159.5,84.9,4.5,27.6,25.546505376344083,578.4468213,443.148413,1109.8561,427.8240786,542.9697087,508.5481911,677.4116871,737.5537815,1388.131668,749.0899956,1171.830905,402.2169716,466.9297362,1054.5971003,518.3383953,697.8312745,1792.156593,1384.898544,448.7300668,571.87526,500.8145663,627.2797181999999,612.3181818,547.4780583,450.9149875,573.7297021,486.7660971,924.0,505.9344088,681.1139882,717.1191177000001,530.8719392,818.5478723,511.6297118,479.044931,506.3211597,505.4405772,529.9750399000001,524.5498261,525.3858325,503.8077213,352.3854167
2008-11-01,63.3,16,324.3,85.9,4.0,27.3,25.379583333333333,598.4849123,429.6226579,1176.554604,439.4140338,594.0449731,537.0227170000001,712.1604277,799.6333333,1437.404531,811.7904995,1183.637014,433.7668079,483.7325128,1128.290162,564.3843736,699.0673136,1656.1982799999998,1458.438779,471.409599,593.7123198,535.4466227,638.4437025000001,618.396347,552.675968,450.675711,570.8956439,500.558024,795.990566,487.7384499,680.6086845,729.7296296,521.5690555,689.1578947,516.1706358,473.586909,517.3450598000001,527.5978828,561.3319908,541.7626209,543.4807946999999,491.0772749,412.7552083
2008-12-01,52.0,17,244.2,83.7,4.8,26.9,24.690591397849463,537.3466569,379.022287,1030.1624754,375.9295145,523.9915338,473.2688967,616.8225745,687.0387959999999,1257.631135,769.6574515,965.6453441,389.9634618,434.3296872,977.9740084,501.7473846,657.5364198000001,1255.756522,1223.3614160000002,417.1722925,534.4567679,404.1399334,549.2161060000001,572.2087248,480.7339137,431.6918408,514.6465383,437.1075483,912.4779412,464.1267094,619.7288901000001,601.5977695,472.9462191,692.8277512,462.8281492,478.6372033,471.9417142,498.6468605,469.5120374,492.064659,479.7359278,488.32785,374.0207254
2009-01-01,36.0,5,38.3,79.1,6.6,26.8,23.982795698924733,515.4663548999999,423.8675707,1049.6454073999998,399.8394343,523.5671293,457.9585545,613.3138877,650.2073826000001,1287.8803289999998,690.4587912000001,1116.970804,389.7770345,454.8517395,965.7974804,491.2540083,595.066133,1572.753763,1313.020713,419.6872055,520.2852785,493.8954397,566.4153373,530.1035129,496.3457807,406.9115004,513.1922809,438.7136899,620.8214286,438.3306256,616.3663135999999,711.0203704,512.1468895,762.1481482,478.4209025,439.7712681,458.9160072,442.8239055,493.066249,465.207598,494.8980125,458.6730509,319.9270833
2009-02-01,74.2,8,201.8,80.7,6.4,27.3,24.64627976190476,534.1003173,366.3962901,1003.9268952,359.3830452,501.4060388,448.6108025,597.4314449999999,668.4165541,1069.045415,725.4026913,866.5525025,374.0534146,414.9955358,909.0421986,468.3795045,623.1087683,1231.566324,1112.211654,417.7388665,525.4642543,412.2275974,530.5163071,639.0144254,464.5936014,418.9023024,500.3643332,413.7973970000001,723.9663866,468.0907141,604.6095538,706.3464088000001,474.6029016,532.3004695,462.668302,457.3142468,464.3352766,484.379609,437.4130819,477.5480435,473.1527461,482.393029,390.546875
2009-03-01,56.3,19,223.3,85.4,5.5,27.2,25.2,522.8420708,375.7180088,991.032967,388.095207,494.1516958,439.625714,593.0423401,671.2885057999999,1206.313889,732.3001052,986.9515625,362.2893993,409.6633861,910.6949967,472.93351700000005,627.7207237,1352.274257,1240.748571,413.3196444,518.9735549,418.2256186,564.1501582999999,552.8142157,484.2084662,417.9286714,503.893962,412.6201038,597.4851485,432.4087402,616.4794182,628.4366299999999,451.5451641,651.7906977,450.1602545,437.49350160000006,455.7320668,471.2915414,474.1840251,461.4213145,452.6975915,457.2135855,331.859375
2009-04-01,86.6,12,183.7,82.2,6.2,28.5,26.000694444444445,558.846517,403.423806,1111.438314,441.9717663,535.4962136,482.0029167,673.0940297,589.8338235,1326.236036,719.8239219999999,1022.7480769,396.7796132,454.1194854,934.7694943,508.7756135,607.3405389,1671.400917,1333.23732,450.9546828,568.9060920000001,455.192504,610.1274922,558.3751692999999,540.4904005,447.9881676,557.5579424,450.5480627,630.1395349,467.033752,672.0545026000001,769.8664206999999,516.2886462,728.3627907,506.7118132000001,468.6921624,510.7856974,478.9528474,515.4013257,476.2554604,524.9167623000001,484.6688422,367.3061225
2009-05-01,41.3,17,198.6,83.0,6.6,28.7,26.366666666666667,617.0039673,445.51609,1152.404415,499.8914922,607.6637873,532.8870059,712.9285324,720.4568465,1314.13824,819.9627785,1131.414272,436.8315738,482.9943377,1169.19494,558.5243565999999,751.8891107000001,1196.684107,1390.587026,457.351754,611.6608908000001,428.9883311,624.6190875,690.9589372,551.7460322000001,475.140414,580.7119339000001,507.5421696,722.6938776,532.8304896,698.1400742,686.6823748,536.4161175,665.8224299,515.355603,541.5456666,508.8983946,558.106158,515.6099891,565.2890037999999,534.4587915,537.3137881,301.6556604
2009-06-01,5.8,8,21.8,79.8,7.0,29.1,26.281666666666663,654.2128286,456.9807017,1259.5112860000002,518.8342502,611.8942473,541.9844724,808.0834912,591.7032042999999,1512.923895,836.7563428,1328.470532,453.1234616,518.7075505,991.8493239,599.9202899,677.4535503000001,1374.154029,1579.150895,515.537514,669.9751465,503.3749326,728.523918,670.1319613000001,637.0628904,526.9377383,649.7347348,549.6221938,719.1111111,516.6190024,787.1961183,914.9962963,584.5366268,855.3925234,580.3234769,538.529704,599.5133333,549.2540682,610.9839625,531.2103478,619.3535229,546.9979364,351.7905759
2009-07-01,24.4,16,161.0,80.8,6.2,28.3,25.6002688172043,637.5231442999999,473.6660435,1207.533764,540.9342801,610.3110606,555.3674659000001,742.8262698000001,740.6068602,1377.22678,873.995812,1343.0332059999998,452.8440523,522.0805594,1136.33076,577.6747318,821.7913869,1443.8704750000002,1451.563782,503.1944191,635.082529,504.4428765,676.140279,541.7795455,586.187726,502.4688531000001,615.4634348999999,537.4388630999999,759.5555556,574.2938790000001,729.6396855,819.5578755,563.1100538,798.1018519,547.089464,531.6406854,556.1722029,565.4183967,562.7159888,591.118109,567.7128387,556.4503437,359.7979275
2009-08-01,35.5,12,177.8,80.7,6.5,28.3,25.64354838709677,615.0565194000001,461.0397757,1113.96367,553.7957087,605.6592261,561.0213068,758.7602121,707.8044678,1281.419801,835.8285838,1294.672069,449.541397,505.7319744,1073.44141,576.4374302,819.4297723,1469.666327,1275.10314,477.5574505,618.8864143000001,506.7563612,637.323135,653.6111111,549.8366837,535.4868652,598.5570844,526.7627896,669.8387097,550.3765335,716.5268454,769.626151,572.2203833,761.227907,523.4141914,519.8758924,531.7469219,551.5849259,532.7714675,552.7553182,574.4633378,558.6429082999999,383.4818653
2009-09-01,63.0,13,109.6,82.0,5.6,28.3,25.86611111111111,614.8738536,450.40555,1165.9419409999998,501.0445237,572.4113555,517.6933975,717.2072519999999,619.0402116,1341.330325,764.2535333999999,1323.249093,420.1735376,480.021082,972.9499603,557.9611708,713.1938668,1566.833835,1415.990223,489.7853112,608.2812977,498.7722372,665.4586163,629.7405467,582.4760479,478.1349857,594.8999584000001,485.3847218,692.2285714,492.4227828,709.7423783,795.4360444,548.4804563,785.2995392,535.7031546000001,512.313222,527.3025518,509.7329887,575.1430842999999,514.1292824,554.0253976,515.3944596,354.2164949
2009-10-01,38.4,15,133.4,82.8,5.4,28.2,25.8614247311828,595.6121165,438.4756017,1158.105098,498.3917586,573.3921978999999,530.3246233,698.4573837,642.2828425,1339.25027,802.9538792999999,1204.818803,413.5213015000001,476.2583875,1019.7612919,555.7265941,773.4938507,1577.317874,1365.450914,477.9437117,603.091389,495.5585927,634.6386693,626.4865169,565.7442255000001,481.3133637,589.5355062,521.4268216,636.7307692,528.971036,708.3719035,719.4244755,528.655919,858.9768519,530.9099779000001,505.5484965,526.9296087,553.7542058,540.0322142,531.0726065,562.4309144,530.6953205,371.238342
2009-11-01,61.4,23,281.8,85.6,4.7,27.2,25.274583333333336,594.0344629,458.5669572000001,1178.855636,522.2644144,597.5557449,554.2502368,743.3114588,789.2116866,1396.463542,859.6308954000001,1342.407177,446.2205243,501.1547984,1161.037454,575.4046266,861.7722977,1676.856671,1459.562178,466.895402,597.4003125,488.8489362,651.9022115,629.803271,559.3415411999999,464.9688131,585.6748874,493.9688618,629.85,522.6231118,692.5908398,670.1253165,555.2435508,805.9577465,528.7816101000001,479.1937735,520.5445266,536.8924813,554.7582159,554.173785,561.2110875,510.4569208,358.640625
2009-12-01,42.6,18,189.8,86.3,4.7,27.1,25.261693548387097,568.1263394,410.0457689,1075.7229004,476.0119935,546.7773625,498.7431356,669.8711476,688.447769,1261.514455,790.5008494,1221.198565,367.8771325,450.6915853,1020.0356458,513.7374399,816.471948,1643.212883,1260.121602,445.14758,555.4299289,419.0027397,559.9905156,635.7126437,483.2024884,443.687028,533.2106138,460.2931337,803.9448819,512.81086,637.4496225,586.8306502,498.63780340000005,721.1571429,476.2654761,506.9929228,464.2522838,521.51243,475.1663044,528.6082548,508.4309207,508.7464436,290.982906
2010-01-01,24.5,10,69.5,82.1,7.1,27.5,25.016397849462365,520.5992913,427.27562,1040.9234685,455.4679643,513.1665328,467.6257463,650.8779735999999,565.8230971,1204.142759,637.5203553,1189.526346,345.33868929999994,435.7724442,898.0815748,507.6996394,629.6411765,1651.393407,1288.5331139999998,418.4573701000001,538.5541187,453.26469,597.4556359999999,658.1703349,507.8338594,405.6710934,538.4930439999999,449.3764699,706.56,414.8735613,628.6369285,610.0765321,510.631263,838.0688073,490.6196157,443.6164933,478.9660942,439.5951016,523.1599646,465.5741735,522.950177,450.4074871,276.503876
2010-02-01,2.9,4,6.3,77.3,8.8,28.9,25.641964285714288,566.4747045,372.6832573,1059.9914288,433.7268175,526.9434388,471.6264614,675.8524816,584.2103862,1137.273904,748.3398933,1150.607068,333.37084460000005,415.2858999,869.8277234000001,492.9888099,696.7498664,1505.821376,1182.926226,443.3200059,577.9023558,466.1288089,565.027018,678.6089109,515.9992228,443.8123267,520.2745131,444.4237137,755.0909091,492.4997521,651.0269082,700.7690691,488.34028,835.6824645,489.097875,489.0360354,490.7002138,507.46197730000006,456.4923756,489.7138872,515.9320558,509.4081972,293.5529412
2010-03-01,57.6,11,238.0,79.9,6.1,28.6,25.731989247311827,599.4376805,411.4385339,1149.21324,476.8615137,558.3121563,513.1600814999999,678.3505182,721.6611399000001,1327.697438,861.9883179,1278.702933,345.0401892,450.930994,1033.48139,521.8763473,826.9033938,1784.117073,1353.203149,465.6656985,591.7118589,470.274495,621.0925146999999,581.7417633,538.4019807,483.0769447,561.9717026,490.2344352,858.0574713,514.3534099999999,691.3919318000001,640.4426471,509.3380964,832.0324074,508.092262,521.6218946,512.7335103,549.5601878,516.1619722,532.9173178,528.1631149,514.0338995,284.6091954
2010-04-01,40.0,18,158.5,84.1,6.2,28.6,26.349444444444444,637.1670191,469.5505196,1208.174122,473.4409295,587.7526197,548.4270251,722.4044298,688.7787802,1434.252782,810.3213266,1411.393928,400.1654307,503.8282728,1034.8371781,576.3946349,789.8233304,1862.886174,1478.187586,483.2899393,612.1254557,532.8753247,689.1991404,601.5905829999999,597.7413799,495.0533048,628.2772347,534.0599706,779.7142857,511.0286801,752.370346,765.2428571,585.5266851,1027.50237,547.4533803,509.4993406,531.3623834,518.6105272,570.4900102,535.4034156,580.9190622,527.9647069,300.4676806
2010-05-01,90.5,17,157.5,82.2,6.5,29.2,26.713575268817205,608.8186182,459.3225861,1167.369965,435.9485223,593.1349495000001,542.4463627,737.2067407,725.4377721,1330.850973,801.5547328,1359.79667,371.4251844,494.65683350000006,1107.852715,553.5952653,840.0994178,1619.279716,1430.431176,475.7663584,615.7608943,476.8063052,656.9933127,640.0328671,555.298233,488.7902607,580.5743761,524.331188,849.21875,536.9725669000001,722.1198149,703.3070175,566.218659,939.4571429,522.8492398,518.0515543,534.4353192,545.593592,531.7476051,541.6423682,551.0933843,538.2134133,316.0229885
2010-06-01,43.0,19,240.5,83.9,5.1,28.3,26.11875,640.1661918,454.7025862,1215.408691,477.9436078,614.798401,548.4438881,786.2433049,676.5367742,1396.691926,846.7567703999999,1383.6222220000002,429.6968114,505.4728469,1033.7906288,589.3720221000001,828.0582133,1573.569935,1453.666146,517.9665613,655.7681686,533.0043814,691.0716954,665.0232877,598.6727247,501.6528778,628.4167084,526.7971199,875.8914729,536.3052782,753.3200981,797.1597015,574.8756272,935.0334928,558.4047131,540.7560082,559.6968878,559.633773,577.6416827,553.3062997,584.4963339999999,557.3283693999999,318.003876
2010-07-01,121.1,18,298.5,84.8,4.6,27.7,25.6497311827957,580.9976135,475.7953598,1144.552644,469.0268156,584.1899224,550.2108853,713.1130741000001,664.3257861999999,1357.4057859999998,801.9791795,1447.66755,405.2738846,494.6331245,1078.677441,561.5991677,769.7346501,1742.915433,1444.525614,478.7416816,610.1540357,529.4675,651.973486,632.4744186,579.8234434,450.5423695,586.0605951,539.0536503000001,738.5428571,518.8994455,692.1651196,709.8873199000001,554.1945553,1025.162037,526.4983062,479.3140058,520.1443583,519.5917072,561.8779019,546.786243,572.1021049999999,517.1116788,269.7403101
2010-08-01,60.2,16,158.4,84.2,5.4,27.9,25.741263440860216,604.8564336999999,422.860195,987.4151795,478.7695689,562.7842608,508.6426623,667.4699264999999,690.2652956,1123.466504,822.260944,1060.470633,415.6657149,446.9226876,1008.2773854,525.8679947,804.5615107,1164.491037,1161.16378,461.1425344000001,586.2349628,437.122165,589.5027418,689.8611511,526.2965045,474.30395740000006,554.3789333,488.5025108,1023.983607,558.4346941,679.6622402,670.1915916,515.7133064,772.6904762,508.3501963,509.7126934,508.0227345,531.5851021,495.2874072,526.9413645,535.1258793,536.6163847,330.5135135
2010-09-01,28.0,13,121.5,82.5,5.7,28.0,25.61083333333333,569.3459439,440.0171632,1108.787856,441.3334821,548.0962376,497.1759844,659.9718379999999,593.2486979,1233.882264,746.0002956,1275.496512,381.1894926,449.7379184,881.2865716,533.0865185,625.2118955,1539.182662,1257.93289,468.9760349,589.8206538,506.1744417000001,653.9942064,691.4121951,551.028184,450.6458231,577.7077144,481.66475,901.0888889,488.6658948000001,700.6853393,790.1451237,533.0678824,1012.874419,516.9135705,506.6748895,506.0164996,513.5161913000001,541.3038909,492.687114,537.7981665,513.7241126,264.2451362
2010-10-01,58.1,17,166.2,82.3,4.2,28.3,25.80282258064516,595.4259458,429.41324,1127.714695,456.0794239,582.1818677,520.4306407,704.2215698,633.0571429,1331.297648,792.9519151000001,1243.614967,406.2613447,470.0602112,938.5008226,546.1023841,732.9593173,1586.610818,1326.475484,471.7796162,605.5900026,511.011335,634.8980008000001,675.3713591999999,565.7209907,472.2686011,575.3266297,494.2693661,1068.357724,497.0087261,698.6472407,742.6130435,531.1129366,1076.182243,544.5128633,501.2959128,519.557127,523.1653277,514.9115067,527.1064590999999,556.3898236,523.4942065,305.7821012
2010-11-01,41.6,21,278.8,85.9,5.0,27.4,25.44861111111112,624.7257266,421.9961088,1154.182116,474.0006734,614.4394562,543.4835278,745.7106928,680.1792144,1432.736445,848.5117448,1205.982349,435.0148046,491.9674071,1006.9769473,564.4885425,863.4353037999999,1632.94665,1399.419846,489.3559761,620.2492403,519.9415316,623.0997924000001,665.256247,581.3758,497.5666842,575.7458439,506.53829,1266.676617,511.7576796,705.4245571,720.8842841000001,531.6695742,1143.447005,570.3037302,498.7177433,540.3649866000001,537.7067291,498.1386012,564.146534,592.8533524,532.713414,353.8483044
2010-12-01,85.8,14,181.4,85.3,3.6,26.8,24.836290322580645,644.7222829,407.6615166,1166.199265,484.9254757,645.9278979,565.0074345,784.9491722,723.4122898,1541.23878,901.5683815,1161.963535,458.619985,509.81771,1070.910962,575.8650501,1009.8627501,1679.2288210000002,1464.36451,489.01240700000005,640.6239976,516.8663839000001,592.5848159,674.9670821,589.0072387,519.2240524,567.8653567,514.3823965,1501.809382,530.936392,699.6173663000001,686.3084497,520.8377358,1214.916025,594.5933433,495.0403798,548.1666726,551.4571662999999,468.2292076,602.2724458,597.2613209,549.2965991,409.4700837
2011-01-01,216.2,17,513.2,85.8,4.5,26.3,24.433467741935484,531.4340361,440.4014327,1053.4313805,432.1087453,528.0814809999999,466.7161997,635.4903185,601.9634794,1169.612889,657.7776566,1198.74743,397.9246406,450.5234804,881.4620457999999,501.20975,590.6783123,1623.596181,1302.75956,435.1386266,522.3632917,468.7053152,609.0372784,673.77,502.4587327,410.0534055,535.9171384,438.7729133,811.9340659,435.6153518,618.2164683999999,714.8145348999999,527.8219851,953.2274882,481.5167924,429.4185104,479.5625396,459.2057432,508.4217886,473.8719822000001,525.125147,447.4293378,263.1192308
2011-02-01,17.4,8,23.0,81.1,7.5,27.3,24.69151785714286,509.0545595,349.2815269,939.7407349,403.2333242,501.802892,427.1853806,587.795949,613.4224599,973.7955455,731.6946592,894.7359779000001,336.5058982,381.9218624,860.9649979,452.723197,640.4579424,1228.688333,1069.952365,407.9579216,517.3201319,388.8974684,515.2158741999999,676.9756098,461.212478,407.7876448,482.1476661,406.6623887,1018.260163,468.3105002,602.2918192,593.936107,456.4985316,773.8947368,450.7118499,461.4172659,450.3518223,475.127288,454.0089912,477.1996131,471.4696825,474.8222161,274.5517241
2011-03-01,54.0,22,256.6,85.5,4.6,27.1,25.072311827956987,509.8074603,371.7696915,971.1225706,387.1002851,474.1964805,426.2004103,575.3398563000001,551.5506561999999,1057.1829694,679.1803033,933.4337754,356.38658150000003,388.0004739,784.435918,468.3326474,574.453125,1289.291757,1106.813824,418.5032631,521.9054025,437.0652709,557.8122786,617.8337662,485.9721486,413.4989881,503.6051304,390.6459418,791.2380952,419.4675425,618.1025751,684.3441558,463.0123407,857.5529954,452.0240831,454.9631316,453.4938289,452.4858912,443.1871381,451.0678054,467.3468545,443.6734559,253.6984733
2011-04-01,61.8,12,217.8,83.9,7.2,27.9,25.69,556.1040065999999,422.0503869,1065.374857,422.9162296,533.2088606,485.3797032,673.1193193,610.0851175,1229.29553,715.9667430999999,1180.88654,391.962227,439.8918384,903.2706381,523.7310214,621.9923473,1526.378571,1326.1054390000002,452.9042178,565.9075903,479.8052764,612.0525487,696.4609929000001,533.5813608999999,446.7406324,561.8982543,432.9369564,978.1721312,459.133696,674.7012093000001,768.4313869,514.5913161,1143.370192,514.6187211,462.7984828,504.4096249,477.0328035,519.1552736,475.886405,538.99403,481.3173718,277.0636704
2011-05-01,34.2,15,127.0,85.3,5.9,28.5,26.479166666666668,618.8670334,432.836539,1144.582141,437.6003772,584.6241867,515.0816663,688.9417738000001,749.3235984,1169.745091,837.5935289,1165.615723,406.8990139,460.3391106,1097.153897,543.7658573,786.1517816,1499.271264,1369.624022,473.7814361,608.2067194,466.042402,625.3475081,742.8217821999999,532.3213628,473.5831197,554.5658331,459.1444262,929.9775281,496.3291256,696.2587447999999,739.628655,528.4603457000001,1035.465438,519.5216594,540.3210019,517.9962318,556.0425314,512.1147071,531.7864807999999,543.7951779,540.1463742,319.3872181
2011-06-01,82.0,15,213.0,83.7,5.0,28.4,26.13875,624.8949746,455.8027224,1175.889386,455.4437573,604.0173297,536.017467,749.2564923,637.1684879,1316.167229,796.7526909,1276.976991,424.5976718,502.3659537,962.6127677,608.7963191,738.5052821,1801.715529,1420.5339299999998,522.0266673,636.6918326,525.7531915000001,691.2211821999999,727.5680798000001,602.3902976999999,499.4378012,628.0420336,495.1654477,1094.12,511.6913325,762.240236,802.8137482,586.2295991,1074.768868,555.9751772999999,508.0936199,558.8826534,534.0268742000001,585.1973455,534.2349939,577.2110661,537.0381854,298.9438202
2011-07-01,30.0,7,76.6,81.3,7.8,28.7,26.110483870967744,584.1447186,471.6067344000001,1101.030602,483.3133741,599.4379680999999,545.230322,732.2730263999999,687.3585147,1224.5345220000002,810.5846958999999,1238.969333,443.7384891,491.7799536,1051.0070492,569.4767191,793.6802752,1617.418081,1396.339174,495.9454769,609.7095288,487.3675676,650.5389929,722.7172588999999,564.6059041999999,464.2122419,586.4280286,500.461081,860.8529412,531.6084732,700.0109777,749.8882184,566.5492692,991.4259259,536.0446724,513.6790767,529.2844132,518.1872621,533.0157819,563.6185389999999,562.3066059,530.5412758,295.0795455
2011-08-01,30.2,13,81.4,82.6,6.1,27.9,25.56048387096774,630.8505172,435.4948558,1115.826277,477.0143445,612.7412074,534.1761446,747.4351742,690.294095,1151.485743,841.5899064,1170.455263,431.4770128,466.9006673,1013.2497335,576.2576122,774.1881751,1437.7298979999998,1285.441826,497.0530882,632.2090947,507.6902743,634.4289925,720.6849879,563.8289468,505.5608502,579.9831719,493.1534074,1015.558333,542.8850443,738.0653522,783.9387518000001,563.3471163,1019.014019,538.752811,533.9457331,540.4422228,557.6556086,562.8624298,556.336604,570.5753812,552.3274849000001,306.219697
2011-09-01,40.4,14,136.4,82.7,5.1,27.8,25.50986111111111,578.8101818,463.0729926,1101.116526,472.7914181,593.4781965,532.6338966,716.4579355999999,679.9710526,1233.259566,773.0492561,1262.0184929999998,431.5123058,487.0099556,1000.6767596,574.1660026,722.0509025,1686.4046400000002,1318.960208,500.7617924,617.8576778,533.4525277,677.1895005,689.4888889,585.4840899000001,469.3641618,598.1928917,489.1438194,920.8172043,517.9212108,713.0355390999999,791.1877318,573.3770149,1060.583333,552.9013881999999,523.1476832,534.1393036000001,529.5132648,556.8878593,551.3137127,577.0037024999999,540.9576226,280.309434
2011-10-01,54.0,20,216.8,87.4,5.3,27.3,25.508198924731182,574.3851893,435.8419698,1097.96726,489.4794097,584.8607396,520.1988245,692.6388436000001,679.7476821,1183.086178,796.8272827,1112.998413,420.9206235,472.3105486,978.7376288,555.1138672,776.3585043,1535.992361,1274.085203,472.1494984,586.2955454,456.5264151,614.7068323000001,755.6271186,530.2574546000001,465.14413,563.477465,456.3303073,1043.129032,535.550778,681.5328291000001,690.9735905,530.8381403999999,985.7181818,517.8132139,499.4190419,509.4003079,529.2169854,512.5038228000001,539.4527568,547.9596477,529.8799511999999,310.556391
2011-11-01,78.6,24,377.8,87.8,4.6,27.1,25.45347222222222,545.034107,418.0256151,1081.6131587,476.0443156,561.7508637,508.657488,694.4795813,680.0924479,1262.714127,730.5611566,1109.3272,410.2224671,441.9417503,957.531067,542.9090962,721.5574746,1637.07386,1358.263562,472.6127545000001,568.1059391,515.4960591,640.5729745,757.4630923,547.7862361,430.047639,555.4974636,454.428672,857.1931818,458.6363772,660.1921348000001,764.8496403,551.9524639,1029.539535,516.7916654,455.3426197,504.4958382,483.0804506,539.5064007,485.4166537,540.079874,479.9166063,285.5501859
2011-12-01,87.4,21,284.6,88.4,3.3,26.6,25.062634408602147,539.4299654,379.9356768,967.3092876,466.124826,522.6871239,471.445369,603.465654,648.0842932,1031.9901612,741.5457028,908.7435583,376.4359271,415.9113887,908.1496203,475.3645059,723.4485817999999,1555.5703,1121.813485,417.2154209,527.8229312,407.743949,542.6340766,733.8674699000001,476.9389021,431.7240365,504.9389463,395.6253503,1020.466667,492.0887241,619.4881758,615.2008708000001,482.4256451,932.1722488,475.309468,473.2413902,456.8776468,501.3954391,452.2178348,521.562935,496.5032097,494.5016198,303.3939394
2012-01-01,26.2,16,106.1,87.3,6.0,26.7,25.007930107526885,512.9199038,409.8768874,1010.2169717,460.6596946,520.7850994,471.581499,642.2759145,579.6865435,1113.854666,647.7429128,970.2934097,391.4424311,434.9813935,866.9295857000001,479.9006364,631.2588388,1615.26456,1268.77033,427.9190245,539.3869491,448.7135863,593.1637182,771.0715365,496.4761761,416.808571,524.0054816,392.3902647,826.6,426.6715453,624.3375995,680.3262774,526.344043,1032.995261,489.2503286,457.9876037,461.4213678,451.9855236,503.0036953,464.343749,505.3588667,449.6238225,276.5971731
2012-02-01,38.4,11,83.6,85.6,7.0,27.2,25.257183908045977,530.6666273,368.661246,1019.2770983,443.237819,527.0957778,458.6877132,649.3541,602.8768617000001,1075.815885,707.4841579,944.7295775,368.9802117,419.2908052,840.0545659,481.1066129,668.7654235,1469.196237,1164.189081,433.9070729,543.770453,474.7292621,547.5027398,699.2188862,490.4889841,431.3265752,528.4540595,396.25311,977.7131148,453.8957718,649.5513509,744.4691177,470.6027001,1093.449761,487.9375626,460.8282923,494.1419266,487.0285399,482.4540998,491.8396495,515.287579,485.9187187,293.5719557
2012-03-01,92.3,21,313.4,87.3,4.2,27.0,25.314247311827955,537.2615299,378.5377078,1018.0467945,468.7637792,520.8887426,480.8486559,645.9473068,632.75,1056.1538526,716.4610057,877.4832402,391.900237,419.0802051,901.955572,498.6891993,682.4563525,1433.066056,1179.030148,433.5555261,537.25081,439.0339004,568.9768419,641.7948655,499.7894715,426.9964142,518.2375833,395.0165547,687.6886793,458.2522576,645.4853531,680.3931587,492.6779594,942.7605634,477.2952736,463.0743224,469.275232,496.8468518,458.7097281,506.3701653,502.0456188,485.2381515,286.4185185
2012-04-01,48.4,20,260.6,85.1,5.8,27.6,25.57111111111111,569.8295097,413.1295762,1077.3511162,490.3668972,558.1676626,504.018835,703.1005788,637.5493507,1141.147804,737.6123957,985.3505099,397.183008,454.3914115,904.9722869,554.5955926,717.4247754,1637.355585,1241.273824,451.3758206,577.6546861,453.7722772,611.0983725000001,752.9690476,529.6609229,454.7351839,547.1788119,416.3169656,876.8677686,481.634108,650.4474509,716.7620437999999,528.2089169,974.8909953,501.6522088,479.1944899,495.9285356,484.7222888,498.1757589,485.7055725,528.9745403,500.7874824,293.3223443
2012-05-01,79.2,19,292.0,83.1,5.6,28.2,25.842473118279568,566.5255634,424.4656505,1042.3861683,491.6615912,566.1263505000001,508.5623411,675.7994067,709.3337679,1195.510144,770.1765636,1018.587924,406.8543245,450.1909429,1031.6172266,532.7008217,749.0943314,1752.475279,1317.7096279999998,473.8146918,576.1497233,458.0362637,618.8416553999999,706.2820823,542.1712716,453.73899430000006,558.6960111999999,460.3600216,903.6938776,496.2727913,675.2385788,683.0964029,524.0629509,1011.418605,508.827571,495.6430818,509.9723856,497.6947154,498.0940946,512.5692789,510.3770972,520.7259683999999,306.4111111
2012-06-01,38.2,8,53.0,79.0,6.0,28.7,25.79930555555556,624.7940225,444.8061533,1096.155309,527.6644909,612.543245,550.1241534,765.6606138,661.6077419000001,1377.281407,763.9562801000001,1114.464785,443.5678592,482.8029843,968.208561,608.1748563000001,737.3620725,1861.062816,1395.243069,497.0614415,634.5521414,523.61,688.2837534,723.9196172,593.9818578000001,490.2806685000001,616.8951776,451.4777222,900.1333333,512.0798931,756.5918487,813.122449,578.9336763,1161.780374,565.0383912,504.5311898,565.3407391000001,544.5659335,549.8278965,522.0441513999999,567.4849548,541.1087316,310.5766423
2012-07-01,35.4,17,130.8,81.1,6.2,27.7,25.18494623655914,600.8020978000001,454.8310518,1071.92094,541.5398125,604.8331771,538.5753579,717.0697839,755.1874189,1212.657591,828.8258688999999,1064.076216,435.8983716,474.9652886,1086.377145,543.8769836,803.7077978,1774.34005,1335.971234,475.5193557,607.1384329,475.9697448,641.7304672,698.4648649000001,553.8205419,470.2287509,588.7781232,498.9117105,833.576087,538.2795801,705.8574153,738.9127352,551.698545,1041.944954,524.5532605000001,514.4394772,524.9388516,536.753591,532.8907028,539.4717581,551.9982688,546.9928284,301.5518519
